step, m1, m2, b1, b2
26070, 2.246036773904215, 2.2460367739042164, -209.7316462197721, -303.15819297159334
26071, 2.246036773904216, 2.2460367739042164, -197.92056417071686, -296.2642975936866
26072, 2.2460367739042164, 2.246036773904216, -212.19023955534638, -300.6995996360187
26073, 2.246036773904215, 2.2460367739042164, -213.37349352090038, -296.9656669304246
26074, 2.2460367739042146, 2.2460367739042164, -180.80249622616313, -318.4837230183207
26075, 2.2460367739042173, 2.2460367739042164, -192.8545205896265, -315.7841873683384
26076, 2.246036773904216, 2.246036773904217, -199.04704663079522, -312.1423400672101
26077, 2.246036773904216, 2.2460367739042155, -201.34985491017528, -289.85921499084776
26078, 2.2460367739042155, 2.2460367739042137, -193.76151834178242, -297.02243843590026
26079, 2.246036773904216, 2.246036773904216, -196.8577813623668, -295.2015147853364
26080, 2.246036773904216, 2.246036773904217, -199.04704663079522, -312.1423400672101
26081, 2.246036773904217, 2.2460367739042155, -197.43867954190108, -315.4511596494642
26082, 2.246036773904217, 2.246036773904216, -195.03685771180258, -298.2977778059207
26083, 2.2460367739042155, 2.246036773904215, -204.81445954862372, -308.0753796427414
26084, 2.246036773904215, 2.246036773904216, -208.18005063635388, -286.85503737472965
26085, 2.246036773904216, 2.2460367739042155, -188.08619082842003, -306.09867093598336
26086, 2.246036773904216, 2.246036773904216, -218.3827655965149, -297.05775233489044
26087, 2.246036773904216, 2.2460367739042164, -211.9776829936763, -300.48704307434906
26088, 2.246036773904215, 2.246036773904217, -201.13729834850514, -289.646658429178
26089, 2.2460367739042164, 2.2460367739042164, -196.7373102051628, -299.998230299281
26090, 2.2460367739042155, 2.246036773904215, -199.74148782128108, -293.1680345731019
26091, 2.246036773904216, 2.246036773904214, -203.59589168407936, -287.1880650936032
26092, 2.2460367739042173, 2.2460367739042155, -187.87363426674995, -305.88611437431337
26093, 2.2460367739042146, 2.246036773904216, -178.556459452259, -321.15487291556497
26094, 2.246036773904217, 2.246036773904215, -194.3708022740547, -307.4660957104693
26095, 2.2460367739042155, 2.246036773904215, -199.74148782128108, -293.1680345731019
26096, 2.2460367739042155, 2.2460367739042173, -178.9815725755992, -321.57998603890496
26097, 2.246036773904216, 2.246036773904216, -210.0009742869182, -283.7587743541454
26098, 2.246036773904215, 2.2460367739042155, -190.84942613013027, -308.8619062376936
26099, 2.2460367739042146, 2.246036773904216, -178.556459452259, -321.15487291556497
26100, 2.2460367739042146, 2.2460367739042155, -195.6461416440747, -308.74143508048974
26101, 2.2460367739042155, 2.246036773904216, -206.84793976085774, -305.1916731838274
26102, 2.246036773904215, 2.2460367739042155, -204.2972610208175, -302.64099444378706
26103, 2.246036773904216, 2.246036773904216, -195.0084719590646, -308.1037653954796
26104, 2.246036773904216, 2.2460367739042155, -213.46557892536646, -301.9749390060389
26105, 2.246036773904217, 2.2460367739042164, -186.56990914399196, -314.41676259385224
26106, 2.246036773904216, 2.2460367739042155, -188.93641707510002, -306.9488971826634
26107, 2.246036773904216, 2.2460367739042164, -201.08052684302928, -309.25863360829607
26108, 2.246036773904216, 2.246036773904216, -201.9307530897094, -310.1088598549759
26109, 2.2460367739042155, 2.2460367739042164, -179.19412913726904, -321.79254260057496
26110, 2.2460367739042164, 2.2460367739042164, -185.69129714457395, -323.37252393673106
26111, 2.246036773904215, 2.246036773904216, -215.61953029480472, -294.29451703318034
26112, 2.246036773904216, 2.246036773904216, -195.0084719590646, -308.1037653954796
26113, 2.2460367739042164, 2.246036773904217, -199.95404438295125, -293.38059113477226
26114, 2.2460367739042173, 2.2460367739042155, -209.85211737697628, -298.3614774576486
26115, 2.2460367739042164, 2.246036773904217, -204.1130902118856, -292.62245029255814
26116, 2.2460367739042164, 2.2460367739042164, -185.17409861676776, -317.93813873777657
26117, 2.246036773904217, 2.246036773904216, -198.77079041739702, -297.1145238403664
26118, 2.246036773904216, 2.2460367739042155, -190.51639841125618, -313.446065189968
26119, 2.2460367739042146, 2.246036773904216, -208.15166488361592, -296.6610249642884
26120, 2.246036773904215, 2.246036773904215, -196.31219708182277, -299.5731171759408
26121, 2.246036773904216, 2.2460367739042164, -199.07543238353307, -302.33635247765125
26122, 2.246036773904216, 2.246036773904215, -221.05391549375935, -294.8117155609863
26123, 2.246036773904215, 2.2460367739042164, -200.8679702813593, -309.0460770466256
26124, 2.246036773904216, 2.2460367739042164, -181.98575019171733, -314.74979031272625
26125, 2.246036773904215, 2.2460367739042155, -205.50890073910952, -289.10107414863376
26126, 2.2460367739042164, 2.246036773904215, -201.7749680335153, -290.2843281141877
26127, 2.246036773904216, 2.2460367739042177, -185.93223945898174, -313.77909290884236
26128, 2.2460367739042155, 2.2460367739042164, -209.33491884917004, -292.92709225869424
26129, 2.246036773904217, 2.2460367739042155, -218.59532215818516, -297.2703088965607
26130, 2.246036773904216, 2.2460367739042164, -197.0703379240368, -295.4140713470064
26131, 2.246036773904215, 2.2460367739042164, -202.35586621304935, -310.533972978316
26132, 2.2460367739042164, 2.2460367739042173, -202.41263771852545, -290.92199779919804
26133, 2.2460367739042164, 2.246036773904215, -196.61683904795896, -304.79494581322524
26134, 2.2460367739042164, 2.2460367739042164, -200.68379947242727, -299.0275328953968
26135, 2.246036773904217, 2.2460367739042155, -219.77857612373927, -293.53637619096634
26136, 2.2460367739042155, 2.246036773904216, -199.25960319246522, -312.3548966288801
26137, 2.2460367739042164, 2.2460367739042164, -185.69129714457395, -323.37252393673106
26138, 2.246036773904217, 2.2460367739042173, -194.2503311168508, -312.26281122441407
26139, 2.2460367739042155, 2.246036773904217, -215.83208685647466, -294.50707359485045
26140, 2.246036773904217, 2.2460367739042155, -180.46946850728938, -323.0678819705951
26141, 2.2460367739042155, 2.246036773904217, -208.51307835522795, -282.27087842245516
26142, 2.246036773904216, 2.246036773904216, -210.7023436236561, -299.2117037043289
26143, 2.2460367739042173, 2.246036773904216, -182.92806184286363, -320.6092886350208
26144, 2.2460367739042164, 2.2460367739042173, -184.44434352729166, -312.291196977152
26145, 2.2460367739042155, 2.2460367739042146, -190.42431300679024, -308.43679311435346
26146, 2.246036773904216, 2.246036773904215, -209.36330460190814, -283.12110466913515
26147, 2.246036773904217, 2.246036773904218, -192.33732206182052, -310.3498021693841
26148, 2.2460367739042177, 2.246036773904217, -209.5474754108402, -293.13964882036424
26149, 2.246036773904216, 2.2460367739042173, -196.70892445242478, -309.8042178888398
26150, 2.2460367739042155, 2.2460367739042164, -194.9163865545986, -303.094493319865
26151, 2.2460367739042164, 2.2460367739042155, -198.55823385572697, -296.9019672786963
26152, 2.2460367739042164, 2.246036773904216, -205.08378761576964, -288.67596102529393
26153, 2.246036773904216, 2.2460367739042155, -181.95736443897928, -324.5557779022852
26154, 2.2460367739042155, 2.2460367739042164, -190.63686956846007, -308.64934967602363
26155, 2.2460367739042164, 2.2460367739042155, -180.6820250689594, -323.280438532265
26156, 2.2460367739042164, 2.246036773904216, -206.63538319918794, -304.9791166221573
26157, 2.246036773904216, 2.246036773904217, -220.62880237041918, -294.38660243764645
26158, 2.2460367739042164, 2.2460367739042164, -188.178276232886, -311.1079430115982
26159, 2.2460367739042164, 2.2460367739042155, -198.9265754735912, -316.93905558115443
26160, 2.246036773904216, 2.246036773904215, -199.28798894520315, -302.5489090393209
26161, 2.2460367739042164, 2.246036773904217, -185.47874058290398, -323.15996737506094
26162, 2.246036773904216, 2.2460367739042164, -205.45212923363368, -308.71304932775166
26163, 2.246036773904216, 2.246036773904216, -192.79082093789845, -300.96892770316504
26164, 2.2460367739042173, 2.246036773904216, -183.89875924674766, -316.66279936775635
26165, 2.246036773904215, 2.2460367739042164, -191.51548156787828, -299.6935883331449
26166, 2.2460367739042155, 2.246036773904216, -210.21353084858822, -283.97133091581526
26167, 2.2460367739042164, 2.2460367739042164, -213.79860664424044, -297.3907800537648
26168, 2.246036773904216, 2.2460367739042155, -190.30384184958626, -313.2335086282981
26169, 2.2460367739042164, 2.2460367739042173, -187.96571967121594, -310.895386449928
26170, 2.2460367739042164, 2.2460367739042155, -208.243750288082, -301.67029703990295
26171, 2.2460367739042173, 2.2460367739042155, -212.40279611701635, -300.91215619768883
26172, 2.2460367739042173, 2.246036773904216, -213.58605008257052, -297.1782234920948
26173, 2.2460367739042164, 2.246036773904215, -211.00698558979215, -304.4335323416131
26174, 2.246036773904216, 2.246036773904217, -196.19172592461877, -304.36983268988536
26175, 2.2460367739042173, 2.2460367739042164, -190.18337069238234, -318.03022414224284
26176, 2.246036773904215, 2.2460367739042164, -207.48560944586782, -305.82934286883744
26177, 2.246036773904215, 2.246036773904217, -203.53912017860338, -306.8000402727216
26178, 2.2460367739042155, 2.2460367739042164, -194.9163865545986, -303.094493319865
26179, 2.246036773904217, 2.2460367739042155, -189.3615301984401, -307.37401030600336
26180, 2.246036773904216, 2.2460367739042164, -197.92056417071686, -296.2642975936866
26181, 2.2460367739042155, 2.2460367739042164, -179.8317988222792, -322.4302122855852
26182, 2.246036773904217, 2.2460367739042164, -192.5498786234906, -310.5623587310537
26183, 2.2460367739042155, 2.246036773904214, -200.47124291075713, -298.8149763337263
26184, 2.2460367739042155, 2.246036773904216, -208.54839225421793, -306.8921256771876
26185, 2.246036773904216, 2.246036773904216, -184.11131580841766, -316.8753559294264
26186, 2.2460367739042164, 2.2460367739042155, -209.1223622875, -292.7145356970241
26187, 2.2460367739042155, 2.246036773904215, -204.65867449242958, -288.2508479019534
26188, 2.2460367739042164, 2.2460367739042155, -207.20935323246977, -290.80152664199375
26189, 2.2460367739042155, 2.246036773904217, -205.05540186303156, -298.4819486148529
26190, 2.246036773904216, 2.246036773904216, -195.85869820574476, -308.9539916421596
26191, 2.246036773904217, 2.2460367739042173, -200.32238600081524, -313.4176794372303
26192, 2.246036773904215, 2.246036773904217, -198.19682038411494, -311.29211382052995
26193, 2.2460367739042155, 2.246036773904215, -200.53494256248536, -313.6302359989002
26194, 2.2460367739042164, 2.246036773904217, -182.62341987672747, -315.38745999773636
26195, 2.246036773904215, 2.2460367739042146, -208.6972491641599, -292.289422573684
26196, 2.246036773904215, 2.246036773904217, -201.13729834850514, -289.646658429178
26197, 2.2460367739042155, 2.246036773904216, -207.72655176027587, -296.2359118409485
26198, 2.246036773904216, 2.246036773904216, -209.09397653476208, -302.520523286583
26199, 2.246036773904216, 2.246036773904216, -209.09397653476208, -302.520523286583
26200, 2.246036773904216, 2.246036773904215, -203.87214789747765, -302.21588132044684
26201, 2.144506920509558, 2.1445069205095577, -181.47312484354404, -299.7832040011689
26202, 2.144506920509559, 2.1445069205095577, -198.77405961946022, -288.68971977925486
26203, 2.14450692050956, 2.144506920509559, -197.51633134952237, -292.1643946756222
26204, 2.1445069205095595, 2.1445069205095577, -189.1599983301271, -302.73767432144695
26205, 2.144506920509559, 2.1445069205095577, -194.5574854843608, -298.6703551430707
26206, 2.1445069205095586, 2.1445069205095595, -183.2466821446874, -301.55676130231257
26207, 2.1445069205095573, 2.1445069205095573, -208.75469498327573, -284.4731456441558
26208, 2.1445069205095573, 2.1445069205095595, -177.99844994717662, -301.04093227110684
26209, 2.14450692050956, 2.144506920509558, -189.7570181570196, -284.4050814831193
26210, 2.144506920509558, 2.1445069205095573, -192.1912839012083, -301.0365567262233
26211, 2.144506920509558, 2.144506920509558, -179.92126220504338, -298.2313413626683
26212, 2.1445069205095577, 2.144506920509558, -181.32386988682066, -304.3663522107506
26213, 2.1445069205095577, 2.1445069205095586, -199.4391436073888, -289.35480376718397
26214, 2.1445069205095577, 2.144506920509559, -174.8179094193724, -307.3251980759122
26215, 2.144506920509559, 2.144506920509558, -179.33299346791793, -288.1782662929329
26216, 2.1445069205095586, 2.144506920509558, -173.04435211822894, -305.55164077476866
26217, 2.1445069205095586, 2.144506920509559, -188.64854484380476, -283.29660816990463
26218, 2.144506920509558, 2.144506920509559, -197.95972067480818, -292.607784000908
26219, 2.1445069205095586, 2.144506920509559, -186.28234326065208, -285.6628097530573
26220, 2.1445069205095586, 2.1445069205095586, -180.7356011496953, -294.3132771410152
26221, 2.144506920509559, 2.1445069205095586, -186.8749875426611, -281.52305086876123
26222, 2.1445069205095586, 2.1445069205095577, -200.03178788939798, -285.21504488288764
26223, 2.1445069205095586, 2.1445069205095586, -185.61725927272337, -284.99772576512805
26224, 2.144506920509559, 2.144506920509559, -186.05627305312575, -299.6339490444459
26225, 2.144506920509558, 2.1445069205095577, -210.2341179158566, -281.2201654104315
26226, 2.144506920509559, 2.144506920509558, -201.58365052789844, -286.7669075213885
26227, 2.144506920509559, 2.144506920509559, -198.2582305882544, -283.4414875817443
26228, 2.1445069205095586, 2.144506920509559, -188.12834026771563, -292.24120992642554
26229, 2.144506920509559, 2.144506920509559, -179.69956754240042, -298.00964670002537
26230, 2.1445069205095595, 2.1445069205095595, -183.6176317640536, -297.1953077553734
26231, 2.1445069205095577, 2.144506920509558, -195.9644687110217, -290.6125320371215
26232, 2.1445069205095586, 2.1445069205095586, -197.96409621969167, -278.4149500468765
26233, 2.144506920509558, 2.144506920509558, -196.4802977422275, -295.86076423463214
26234, 2.144506920509558, 2.1445069205095573, -179.47787287975746, -297.78795203738224
26235, 2.1445069205095586, 2.144506920509558, -179.99370191096327, -303.0361842348929
26236, 2.1445069205095577, 2.144506920509559, -173.5601811494344, -310.79987297227945
26237, 2.1445069205095586, 2.144506920509558, -199.36670390146924, -284.54996089495904
26238, 2.1445069205095586, 2.1445069205095577, -187.82983035426943, -301.40750634558907
26239, 2.144506920509558, 2.144506920509558, -184.13783634014243, -288.2507059988524
26240, 2.1445069205095586, 2.1445069205095586, -199.66083827003175, -289.57649842982676
26241, 2.14450692050956, 2.1445069205095595, -191.67545487000262, -295.78832452871256
26242, 2.1445069205095586, 2.1445069205095586, -191.6073907089663, -276.79064770245606
26243, 2.144506920509558, 2.144506920509558, -181.9208897137131, -286.0337593724231
26244, 2.1445069205095586, 2.144506920509559, -183.25105768957087, -287.363927348281
26245, 2.144506920509559, 2.1445069205095577, -201.06782149669272, -281.5186753238778
26246, 2.144506920509558, 2.144506920509559, -171.3432345230051, -308.5829263458502
26247, 2.1445069205095573, 2.1445069205095577, -193.74752208459216, -288.3955854106923
26248, 2.144506920509559, 2.1445069205095595, -191.0147464269573, -280.9304065867522
26249, 2.144506920509559, 2.144506920509558, -193.08243809666357, -287.73050142276315
26250, 2.144506920509558, 2.1445069205095577, -200.54761692060362, -290.4632770803985
26251, 2.144506920509558, 2.144506920509559, -186.50403792329507, -285.8845044157003
26252, 2.144506920509559, 2.1445069205095595, -195.96884425590505, -276.41969808309
26253, 2.1445069205095586, 2.144506920509558, -209.56903392792762, -280.55508142250284
26254, 2.144506920509559, 2.1445069205095577, -194.5574854843608, -298.6703551430707
26255, 2.144506920509558, 2.144506920509559, -184.94779973991115, -298.5254757312313
26256, 2.1445069205095586, 2.1445069205095577, -189.90189756885903, -294.014767227569
26257, 2.144506920509559, 2.144506920509558, -203.1355131663991, -288.31877015988886
26258, 2.144506920509559, 2.1445069205095586, -198.70599545842379, -269.6920429529986
26259, 2.144506920509559, 2.144506920509558, -177.11167129660492, -300.15415362053494
26260, 2.144506920509558, 2.144506920509559, -187.2415616171439, -291.35443127585364
26261, 2.1445069205095586, 2.144506920509559, -179.6271278364806, -293.20480382780056
26262, 2.1445069205095586, 2.144506920509559, -193.30413275930655, -287.95219608540634
26263, 2.144506920509559, 2.144506920509558, -175.70468806994407, -308.21197672648384
26264, 2.144506920509559, 2.144506920509559, -175.5598086581045, -298.60229098203433
26265, 2.1445069205095604, 2.144506920509558, -185.61288372784006, -299.19055971915986
26266, 2.1445069205095595, 2.1445069205095595, -183.6176317640536, -297.1953077553734
26267, 2.144506920509558, 2.1445069205095586, -198.40311000009413, -293.05117332619403
26268, 2.144506920509558, 2.1445069205095586, -201.14463674749604, -272.130684242071
26269, 2.1445069205095586, 2.144506920509559, -191.08281058799363, -299.9280834130086
26270, 2.1445069205095586, 2.1445069205095586, -187.68495094242962, -291.7978206011397
26271, 2.144506920509558, 2.1445069205095586, -183.10180273284774, -291.94707555786266
26272, 2.144506920509558, 2.1445069205095595, -198.77843516434345, -274.49688582522356
26273, 2.144506920509558, 2.1445069205095586, -201.14463674749604, -272.130684242071
26274, 2.1445069205095586, 2.144506920509558, -202.0270398531844, -287.21029684667434
26275, 2.1445069205095577, 2.1445069205095586, -204.17154677369388, -284.62240060087896
26276, 2.144506920509558, 2.1445069205095577, -198.33067029417424, -288.246330453969
26277, 2.1445069205095586, 2.1445069205095595, -200.1042275953177, -290.01988775511273
26278, 2.1445069205095586, 2.1445069205095577, -205.05832542426566, -285.5091792514504
26279, 2.1445069205095586, 2.1445069205095573, -186.87061199777767, -295.71588482279253
26280, 2.1445069205095595, 2.1445069205095586, -177.92601024125693, -296.23608939888186
26281, 2.1445069205095586, 2.144506920509558, -197.8872809688883, -287.80294112868324
26282, 2.14450692050956, 2.144506920509559, -187.1691219112241, -286.5495884036289
26283, 2.144506920509558, 2.144506920509558, -184.13783634014243, -288.2507059988524
26284, 2.14450692050956, 2.1445069205095595, -191.67545487000262, -295.78832452871256
26285, 2.1445069205095586, 2.1445069205095586, -195.8152137542986, -295.19568024670366
26286, 2.1445069205095577, 2.144506920509558, -181.32386988682066, -304.3663522107506
26287, 2.1445069205095573, 2.1445069205095595, -182.58159815675847, -300.89167731438374
26288, 2.144506920509559, 2.144506920509559, -184.06102108933948, -297.63869708065926
26289, 2.1445069205095586, 2.1445069205095586, -170.60571082915664, -303.11299948569643
26290, 2.144506920509559, 2.1445069205095577, -189.0919341690907, -283.73999749519044
26291, 2.1445069205095586, 2.144506920509558, -194.5618610292443, -284.47752118903924
26292, 2.1445069205095577, 2.1445069205095577, -189.01511891828724, -293.1279885769974
26293, 2.144506920509559, 2.1445069205095595, -191.0147464269573, -280.9304065867522
26294, 2.144506920509558, 2.1445069205095586, -194.855995397807, -289.504058723907
26295, 2.14450692050956, 2.144506920509558, -184.72610507726816, -298.3037810685881
26296, 2.1445069205095586, 2.144506920509558, -181.9165141688299, -300.22659332645463
26297, 2.144506920509558, 2.1445069205095586, -180.65878589889206, -303.70126822282185
26298, 2.1445069205095577, 2.1445069205095577, -189.97433727477897, -298.8196100997937
26299, 2.144506920509558, 2.144506920509558, -193.37657246522613, -292.7570389576313
26300, 2.1445069205095577, 2.1445069205095586, -195.00525035453006, -284.920910514325
26301, 2.144506920509559, 2.144506920509558, -194.19091140987823, -288.83897473597807
26302, 2.144506920509559, 2.1445069205095595, -193.670706833789, -297.7835764924991
26303, 2.144506920509559, 2.1445069205095595, -180.88485610641848, -289.7301289314335
26304, 2.144506920509559, 2.144506920509559, -186.05627305312575, -299.6339490444459
26305, 2.144506920509558, 2.144506920509558, -185.76213868456313, -294.60741150957784
26306, 2.1445069205095595, 2.144506920509559, -189.3092532868502, -298.15452611186504
26307, 2.144506920509559, 2.1445069205095577, -177.25655070844465, -309.7638393649846
26308, 2.144506920509559, 2.1445069205095577, -198.92769012106655, -269.91373761564154
26309, 2.1445069205095577, 2.1445069205095586, -179.5546881305606, -288.39996095557575
26310, 2.144506920509558, 2.1445069205095586, -201.14463674749604, -272.130684242071
26311, 2.1445069205095586, 2.144506920509558, -192.11884419528855, -296.2317138539985
26312, 2.1445069205095573, 2.1445069205095586, -188.5717295930013, -292.6845992517114
26313, 2.1445069205095586, 2.1445069205095586, -187.8342058991528, -287.21467239155766
26314, 2.1445069205095595, 2.1445069205095595, -183.6176317640536, -297.1953077553734
26315, 2.144506920509558, 2.1445069205095586, -178.44183927246257, -301.48432159639276
26316, 2.1445069205095586, 2.1445069205095586, -176.74072167723892, -304.51560716747406
26317, 2.144506920509558, 2.1445069205095586, -191.0103708820737, -295.1232405407838
26318, 2.1445069205095586, 2.1445069205095586, -183.1742424387675, -296.7519184300878
26319, 2.144506920509558, 2.144506920509558, -179.5503125856774, -302.5927949096071
26320, 2.144506920509558, 2.144506920509558, -197.14538173015626, -296.52584822256125
26321, 2.1445069205095586, 2.1445069205095586, -181.10655076906124, -289.9518235940762
26322, 2.1445069205095586, 2.144506920509559, -175.8539430266672, -303.62882851690216
26323, 2.1445069205095586, 2.144506920509559, -177.33336595924794, -300.37584828317813
26324, 2.144506920509558, 2.144506920509559, -179.2561782171146, -297.5662573747395
26325, 2.1445069205095573, 2.144506920509559, -199.28988865066572, -293.9379519767659
26326, 2.144506920509558, 2.1445069205095586, -206.53774835684644, -282.25619901772654
26327, 2.144506920509558, 2.1445069205095577, -200.54761692060362, -290.4632770803985
26328, 2.1445069205095586, 2.144506920509558, -199.5115833133089, -294.1596466394089
26329, 2.1445069205095595, 2.144506920509559, -177.40580566516783, -305.18069115540266
26330, 2.144506920509558, 2.144506920509558, -190.12796777638547, -280.0436279361804
26331, 2.1445069205095577, 2.144506920509559, -193.00562284586016, -297.1184925045702
26332, 2.1445069205095586, 2.1445069205095577, -179.32861792303436, -302.37110024696415
26333, 2.1445069205095586, 2.144506920509558, -181.9165141688299, -300.22659332645463
26334, 2.1445069205095586, 2.144506920509558, -175.63224836402415, -303.4071338542589
26335, 2.1445069205095577, 2.1445069205095577, -178.96204384855182, -292.53971983987157
26336, 2.14450692050956, 2.1445069205095577, -208.31130565799, -284.02975631886983
26337, 2.144506920509558, 2.1445069205095586, -191.0103708820737, -295.1232405407838
26338, 2.1445069205095586, 2.1445069205095586, -183.1742424387675, -296.7519184300878
26339, 2.144506920509558, 2.1445069205095586, -190.04677698069864, -303.6244529720187
26340, 2.144506920509558, 2.1445069205095586, -191.0103708820737, -295.1232405407838
26341, 2.1445069205095595, 2.1445069205095586, -206.31605369420353, -282.0345043550834
26342, 2.1445069205095586, 2.1445069205095586, -180.7356011496953, -294.3132771410152
26343, 2.1445069205095573, 2.1445069205095586, -188.5717295930013, -292.6845992517114
26344, 2.144506920509558, 2.1445069205095586, -192.49416935953786, -277.67742635302795
26345, 2.144506920509559, 2.1445069205095577, -199.37107944635247, -270.3571269409274
26346, 2.144506920509558, 2.144506920509558, -180.21539657360603, -303.257878897536
26347, 2.144506920509558, 2.1445069205095586, -192.49416935953786, -277.67742635302795
26348, 2.1445069205095586, 2.1445069205095586, -185.17386994743745, -284.55433643984253
26349, 2.144506920509559, 2.1445069205095595, -187.98346085587607, -282.63152418197603
26350, 2.144506920509558, 2.1445069205095586, -183.69444701485682, -287.80731667356673
26351, 2.144506920509558, 2.1445069205095573, -183.69007146997333, -302.00015062759803
26352, 2.1445069205095577, 2.144506920509558, -178.14770490389986, -296.45778406152476
26353, 2.144506920509559, 2.1445069205095577, -198.77405961946022, -288.68971977925486
26354, 2.144506920509559, 2.144506920509558, -208.0896109953471, -283.8080616562269
26355, 2.144506920509559, 2.1445069205095586, -202.24873451582727, -287.43199150931724
26356, 2.1445069205095586, 2.144506920509558, -192.2680991520116, -291.6485656444166
26357, 2.144506920509558, 2.1445069205095586, -189.90627311374243, -279.8219332735375
26358, 2.144506920509559, 2.1445069205095595, -169.79137188450468, -307.03106370734946
26359, 2.1445069205095586, 2.14450692050956, -194.11409615907493, -298.226965817785
26360, 2.144506920509558, 2.1445069205095595, -186.42722267249187, -295.27249549750684
26361, 2.1445069205095586, 2.1445069205095595, -201.73290548462177, -282.18375931180674
26362, 2.1445069205095577, 2.1445069205095577, -184.13346079525914, -302.44353995288407
26363, 2.1445069205095595, 2.144506920509559, -189.3092532868502, -298.15452611186504
26364, 2.1445069205095586, 2.1445069205095577, -171.0491001544423, -303.5563888109821
26365, 2.1445069205095586, 2.1445069205095586, -183.1742424387675, -296.7519184300878
26366, 2.144506920509559, 2.144506920509558, -179.77638279320362, -288.6216556182187
26367, 2.144506920509558, 2.1445069205095577, -169.34798255921874, -306.5876743820636
26368, 2.14450692050956, 2.14450692050956, -190.41772660006492, -299.2629994250798
26369, 2.144506920509559, 2.1445069205095595, -191.0147464269573, -280.9304065867522
26370, 2.1445069205095586, 2.1445069205095586, -170.60571082915664, -303.11299948569643
26371, 2.1445069205095577, 2.1445069205095586, -199.4391436073888, -289.35480376718397
26372, 2.144506920509558, 2.1445069205095586, -201.14463674749604, -272.130684242071
26373, 2.144506920509558, 2.1445069205095595, -170.2347612097905, -307.4744530326354
26374, 2.1445069205095573, 2.1445069205095586, -177.188486547408, -290.76616253872817
26375, 2.144506920509558, 2.14450692050956, -197.59314660032553, -282.77640359381576
26376, 2.1445069205095586, 2.1445069205095586, -185.61725927272337, -284.99772576512805
26377, 2.1445069205095586, 2.1445069205095586, -191.08718613287704, -285.7352494589771
26378, 2.1445069205095595, 2.1445069205095586, -186.4315982173753, -281.07966154347514
26379, 2.1445069205095586, 2.144506920509559, -206.75944301948925, -282.4778936803693
26380, 2.1445069205095573, 2.144506920509558, -189.9787128196623, -284.6267761457624
26381, 2.1445069205095586, 2.1445069205095586, -190.20040748230522, -284.8484708084052
26382, 2.144506920509559, 2.1445069205095586, -186.65329288001834, -281.3013562061181
26383, 2.1445069205095577, 2.1445069205095577, -211.12089656642814, -282.1069440610033
26384, 2.144506920509558, 2.144506920509558, -187.16474636634047, -300.7424223576605
26385, 2.1445069205095586, 2.1445069205095586, -199.06819398802295, -293.7162573141227
26386, 2.144506920509558, 2.144506920509559, -179.2561782171146, -297.5662573747395
26387, 2.144506920509558, 2.14450692050956, -177.03485604580175, -309.54214470234183
26388, 2.144506920509559, 2.1445069205095586, -187.09668220530412, -281.744745531404
26389, 2.1445069205095586, 2.144506920509559, -193.53020296683266, -273.98105679401783
26390, 2.1445069205095573, 2.1445069205095586, -188.5717295930013, -292.6845992517114
26391, 2.144506920509559, 2.144506920509558, -182.43671874491898, -291.28199156993395
26392, 2.144506920509559, 2.1445069205095595, -188.79779980052777, -278.71345996032284
26393, 2.1445069205095595, 2.144506920509559, -209.34733926528477, -280.3333867598597
26394, 2.1445069205095586, 2.1445069205095586, -176.74072167723892, -304.51560716747406
26395, 2.144506920509558, 2.1445069205095586, -180.95729581233837, -294.5349718036581
26396, 2.1445069205095586, 2.144506920509558, -197.8872809688883, -287.80294112868324
26397, 2.1445069205095586, 2.1445069205095586, -183.4727523522139, -287.58562201092377
26398, 2.1445069205095586, 2.1445069205095586, -204.83663076162264, -285.2874845888077
26399, 2.144506920509559, 2.14450692050956, -181.99332941963303, -290.8386022446482
26400, 2.1445069205095595, 2.1445069205095586, -178.2925843157396, -306.0674698059744
26401, 2.1445069205095577, 2.1445069205095577, -202.91381850375598, -288.0970754972459
26402, 2.1445069205095586, 2.144506920509558, -191.67983041488606, -281.5954905746809
26403, 2.1445069205095586, 2.144506920509559, -195.07769006045, -289.7257533865498
26404, 2.1445069205095586, 2.144506920509558, -168.2395092460041, -305.47920106884874
26405, 2.1445069205095586, 2.1445069205095586, -193.96921674723527, -288.6172800733353
26406, 2.144506920509558, 2.1445069205095595, -175.92638273258697, -308.43367138912714
26407, 2.1445069205095586, 2.144506920509559, -204.39324143633678, -284.8440952635218
26408, 2.1445069205095586, 2.1445069205095573, -185.09705469663436, -293.9423275216491
26409, 2.144506920509558, 2.1445069205095586, -179.84882249912363, -293.4264984904436
26410, 2.144506920509558, 2.1445069205095586, -192.49416935953786, -277.67742635302795
26411, 2.144506920509558, 2.1445069205095577, -189.2411891258136, -279.15684928560836
26412, 2.1445069205095577, 2.1445069205095577, -189.97433727477897, -298.8196100997937
26413, 2.144506920509558, 2.144506920509558, -180.8080408556151, -299.11812001323995
26414, 2.144506920509558, 2.1445069205095595, -186.42722267249187, -295.27249549750684
26415, 2.144506920509559, 2.144506920509559, -202.39798947255048, -282.8488432997354
26416, 2.1445069205095595, 2.144506920509558, -188.4268501811618, -283.0749135072618
26417, 2.1445069205095586, 2.1445069205095595, -199.8144687716384, -270.8005162662134
26418, 2.144506920509559, 2.1445069205095577, -174.89034912529212, -312.13004094813704
26419, 2.1445069205095586, 2.1445069205095577, -205.05832542426566, -285.5091792514504
